grain_ID;grain_R;grain volume;b/a;a;b;c
24054,00;21,48;41535,15192;0,74;26,16097629;19,46868523;19,46868523
24055,00;17,67;23122,42103;0,73;21,77141655;15,92315066;15,92315066
24056,00;15,71;16229,91908;0,69;20,04396893;13,90343184;13,90343184
24057,00;14,10;11753,94966;0,44;24,31146287;10,74340784;10,74340784
24058,00;17,22;21377,81078;0,51;26,9444827;13,76266011;13,76266011
24059,00;8,46;2538,853126;0,73;10,42648359;7,624397883;7,624397883
24060,00;29,59;108483,2883;0,65;39,25383224;25,68597673;25,68597673
24061,00;14,38;12466,19268;0,82;16,42190861;13,46203755;13,46203755
24062,00;13,53;10372,07306;0,79;15,86282048;12,49390716;12,49390716
24063,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
24064,00;8,92;2973,540194;0,56;13,06273511;7,371833911;7,371833911
24065,00;9,77;3908,820095;0,61;13,64092258;8,270974168;8,270974168
24066,00;13,23;9703,040283;0,48;21,72522777;10,32588879;10,32588879
24067,00;24,14;58950,19644;0,28;56,74228157;15,74870784;15,74870784
24068,00;22,92;50418,47628;0,79;26,88549903;21,15882286;21,15882286
24069,00;23,43;53894,87257;0,60;32,97764097;19,75238888;19,75238888
24070,00;21,11;39405,4103;0,44;36,50790013;16,05240821;16,05240821
24071,00;36,29;200203,1058;0,61;50,55585896;30,74718449;30,74718449
24072,00;33,97;164182,1039;0,90;36,42104906;32,80517645;32,80517645
24073,00;14,38;12466,19268;0,71;17,99820595;12,85902393;12,85902393
24074,00;32,72;146675,386;0,77;39,01964959;29,95660775;29,95660775
24075,00;12,30;7787,610372;0,89;13,26706215;11,83778426;11,83778426
24076,00;10,56;4925,676281;1,00;10,58161428;10,54174885;10,54174885
24077,00;10,17;4407,464687;0,71;12,7238374;9,093709171;9,093709171
24078,00;20,78;37602,06224;0,55;30,83563304;17,06220254;17,06220254
24079,00;6,31;1051,305217;0,41;11,50050279;4,671557422;4,671557422
24080,00;26,20;75320,37418;0,59;37,3490645;21,94179058;21,94179058
24081,00;17,39;22026,68842;0,83;19,75703646;16,31433587;16,31433587
24082,00;27,17;83993,3089;0,70;34,3702839;24,15385645;24,15385645
24083,00;19,95;33245,19003;0,75;24,24309345;18,09364593;18,09364593
24084,00;21,48;41535,15192;0,91;22,89592431;20,81059544;20,81059544
24085,00;4,38;352,7258928;0,66;5,755990254;3,824849411;3,824849411
24086,00;18,92;28385,24089;0,74;23,20268182;17,08963925;17,08963925
24087,00;29,04;102620,142;0,63;39,71140589;24,83787115;24,83787115
24088,00;50,23;530716,6423;0,44;86,47722871;38,27684794;38,27684794
24089,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24090,00;12,62;8410,44174;0,82;14,4493593;11,78801836;11,78801836
24091,00;6,91;1381,976598;0,82;7,897781444;6,46328764;6,46328764
24092,00;18,71;27444,34232;0,97;19,07206316;18,53460227;18,53460227
24093,00;22,03;44799,02537;0,73;27,23568498;19,81622054;19,81622054
24094,00;7,46;1741,489552;0,59;10,66006496;6,245054122;6,245054122
24095,00;18,63;27090,81208;0,56;27,57894806;15,31361974;15,31361974
24096,00;6,31;1051,305217;0,53;9,596343644;5,114076373;5,114076373
24097,00;20,54;36281,69912;0,91;21,87012749;19,90095175;19,90095175
24098,00;17,39;22026,68842;0,96;17,85281044;17,16235981;17,16235981
24099,00;23,69;55661,83103;0,49;38,33104163;18,61911906;18,61911906
24100,00;4,23;317,3566408;0,64;5,708819801;3,64297611;3,64297611
24101,00;5,64;752,2527779;0,53;8,579851754;4,57506958;4,57506958
24102,00;15,96;17021,53731;0,86;17,60119721;15,19441491;15,19441491
24103,00;42,41;319474,7008;0,75;51,33831357;38,54367603;38,54367603
24104,00;32,90;149135,8919;0,80;38,07936581;30,57749683;30,57749683
24105,00;28,28;94737,71505;0,80;32,89198254;26,22238097;26,22238097
24106,00;27,39;86039,09856;0,80;31,69769016;25,45597954;25,45597954
24107,00;33,73;160796,9732;0,81;38,84053196;31,43779266;31,43779266
24108,00;23,60;55070,73508;0,88;25,63980152;22,64429492;22,64429492
24109,00;10,56;4925,676281;0,62;14,52544489;8,997542505;8,997542505
24110,00;27,20;84333,13322;0,72;33,89380595;24,37219499;24,37219499
24111,00;17,62;22901,85833;0,60;24,77524537;14,85532218;14,85532218
24112,00;13,82;11055,81279;0,80;15,98660735;12,84910503;12,84910503
24113,00;7,46;1741,489552;0,77;8,846130629;6,855505094;6,855505094
24114,00;19,34;30298,46316;0,71;24,20993891;17,28499064;17,28499064
24115,00;5,64;752,2527779;0,53;8,579851754;4,57506958;4,57506958
24116,00;29,45;107007,338;0,79;34,44271801;27,23414638;27,23414638
24117,00;11,84;6955,550101;0,70;15,0289242;10,51132562;10,51132562
24118,00;24,31;60161,4784;0,70;30,96005766;21,53843108;21,53843108
24119,00;18,12;24912,06582;0,44;31,17912673;13,81111028;13,81111028
24120,00;38,16;232782,5642;0,92;40,20148218;37,1800429;37,1800429
24121,00;15,58;15838,84731;0,51;24,43148719;12,44063446;12,44063446
24122,00;26,76;80285,58521;0,96;27,51725994;26,39197498;26,39197498
24123,00;22,74;49276,9533;0,36;44,56654727;16,24699793;16,24699793
24124,00;27,78;89832,07155;0,81;32,02938279;25,87599853;25,87599853
24125,00;8,92;2973,540194;0,77;10,64537485;8,166051654;8,166051654
24126,00;29,59;108483,2883;0,85;33,06595869;27,98636902;27,98636902
24127,00;8,92;2973,540194;0,66;11,75698331;7,770422821;7,770422821
24128,00;28,91;101171,4005;0,72;35,90327534;25,93686858;25,93686858
24129,00;7,46;1741,489552;0,99;7,503724032;7,443508785;7,443508785
24130,00;25,23;67283,53392;0,97;25,73234706;24,98448444;24,98448444
24131,00;16,69;19470,44512;0,79;19,45860116;15,45566967;15,45566967
24132,00;19,13;29336,65277;0,78;22,51816068;17,63577376;17,63577376
24133,00;18,50;26514,07599;0,45;31,6448174;14,14303599;14,14303599
24134,00;9,77;3908,820095;0,71;12,30830165;8,707219063;8,707219063
24135,00;12,62;8410,44174;0,78;14,88409181;11,6145912;11,6145912
24136,00;21,30;40465,61049;0,83;24,04042717;20,04599666;20,04599666
24137,00;29,04;102620,142;0,91;31,0277997;28,09936537;28,09936537
24138,00;31,60;132202,4191;0,79;36,9172507;29,2388792;29,2388792
24139,00;33,26;154097,6492;0,52;51,18287521;26,80966348;26,80966348
24140,00;35,06;180578,7069;0,71;43,90513443;31,33511617;31,33511617
24141,00;6,69;1253,23154;0,70;8,494902493;5,934609593;5,934609593
24142,00;22,92;50418,47628;0,58;32,82321718;19,14961207;19,14961207
24143,00;13,82;11055,81279;0,43;24,26236066;10,43000475;10,43000475
24144,00;6,91;1381,976598;0,82;7,897781444;6,46328764;6,46328764
24145,00;24,91;64776,23734;0,91;26,46092044;24,17469929;24,17469929
24146,00;6,31;1051,305217;0,51;9,898740795;5,035355403;5,035355403
24147,00;18,28;25594,56478;0,89;19,73936505;17,59393489;17,59393489
24148,00;32,65;145858,2541;0,51;50,91950365;26,15044719;26,15044719
24149,00;12,13;7482,236052;0,54;18,21402633;9,903037371;9,903037371
24150,00;33,17;152852,1399;0,53;50,34648508;26,92197267;26,92197267
24151,00;33,02;150783,793;0,51;51,57562051;26,41866066;26,41866066
24152,00;8,46;2538,853126;0,73;10,42648359;7,624397883;7,624397883
24153,00;50,70;545855,3821;0,90;54,49587979;48,90042792;48,90042792
24154,00;30,45;118239,5318;0,80;35,43103726;28,22572544;28,22572544
24155,00;29,32;105538,1425;0,76;35,17236051;26,76453242;26,76453242
24156,00;30,90;123607,7446;0,69;39,62643586;27,28890003;27,28890003
24157,00;20,15;34247,51604;0,49;32,57050715;15,84374973;15,84374973
24158,00;14,66;13192,26783;0,67;19,16106579;12,82051863;12,82051863
24159,00;41,27;294370,6274;0,68;53,57299386;36,21845944;36,21845944
24160,00;7,46;1741,489552;0,75;9,013960551;6,791384287;6,791384287
24161,00;25,54;69822,37092;0,62;35,13921649;21,77995381;21,77995381
24162,00;5,82;823,8671914;0,92;6,142200964;5,658773208;5,658773208
24163,00;19,13;29336,65277;0,73;23,61139507;17,22265697;17,22265697
24164,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24165,00;24,27;59857,88849;0,72;30,33537522;21,70409623;21,70409623
24166,00;11,63;6590,937531;0,99;11,72149821;11,58611221;11,58611221
24167,00;12,13;7482,236052;0,50;19,18041917;9,650334141;9,650334141
24168,00;17,16;21162,95941;0,78;20,32014164;15,76814226;15,76814226
24169,00;31,54;131413,1522;0,58;45,17694106;26,35218927;26,35218927
24170,00;13,23;9703,040283;0,54;19,99093521;10,76448004;10,76448004
24171,00;15,96;17021,53731;0,81;18,37146575;14,87247276;14,87247276
24172,00;16,93;20310,82502;0,54;25,37606428;13,82316031;13,82316031
24173,00;20,73;37313,36815;0,74;25,23923786;18,78666986;18,78666986
24174,00;17,62;22901,85833;0,75;21,40236525;15,9830689;15,9830689
24175,00;16,30;18130,33067;0,73;20,13907428;14,66016324;14,66016324
24176,00;7,46;1741,489552;0,51;11,61688976;5,982341459;5,982341459
24177,00;35,68;190306,5723;0,76;42,67325797;32,62906945;32,62906945
24178,00;17,22;21377,81078;0,61;23,9233943;14,60581887;14,60581887
24179,00;28,91;101171,4005;0,37;56,01606556;20,76482501;20,76482501
24180,00;13,53;10372,07306;0,78;16,00111695;12,43979803;12,43979803
24181,00;17,27;21593,38433;0,86;19,11302184;16,42295771;16,42295771
24182,00;11,46;6302,309535;0,50;18,11169852;9,114355624;9,114355624
24183,00;11,97;7180,961044;0,49;19,24656087;9,437792223;9,437792223
24184,00;28,00;91923,84023;0,73;34,4011684;25,25708224;25,25708224
24185,00;10,56;4925,676281;0,69;13,5138898;9,328212737;9,328212737
24186,00;25,70;71103,49552;0,84;28,75850019;24,2950644;24,2950644
24187,00;21,71;42885,0919;0,45;36,83395758;16,67188386;16,67188386
24188,00;55,53;717267,8641;0,85;61,91127473;52,59100971;52,59100971
24189,00;22,39;47020,21794;0,83;25,32243986;21,05451492;21,05451492
24190,00;19,54;31270,56078;0,64;26,35523255;16,83023205;16,83023205
24191,00;14,38;12466,19268;0,76;17,29064351;13,11949247;13,11949247
24192,00;21,48;41535,15192;0,78;25,44623661;19,74021218;19,74021218
24193,00;21,48;41535,15192;0,90;22,98418186;20,77060144;20,77060144
24194,00;16,57;19054,71493;0,84;18,57961164;15,64727111;15,64727111
24195,00;14,66;13192,26783;0,79;17,16137114;13,54688467;13,54688467
24196,00;7,98;2127,692162;0,84;8,937455949;7,538815852;7,538815852
24197,00;30,38;117479,1504;0,86;33,48896875;28,93911241;28,93911241
24198,00;20,73;37313,36815;0,85;23,02637588;19,66867603;19,66867603
24199,00;22,21;45905,14333;0,69;28,45343871;19,62542133;19,62542133
24200,00;9,77;3908,820095;0,56;14,40971212;8,04731283;8,04731283
24201,00;21,48;41535,15192;0,96;22,05529915;21,20347881;21,20347881
24202,00;13,53;10372,07306;0,58;19,47507947;11,27583883;11,27583883
24203,00;18,50;26514,07599;0,46;31,01338251;14,28628717;14,28628717
24204,00;18,71;27444,34232;0,68;24,25367927;16,43589258;16,43589258
24205,00;53,04;624968,2298;0,80;61,5984812;49,21524638;49,21524638
24206,00;12,62;8410,44174;0,63;17,10211715;10,83528054;10,83528054
24207,00;17,16;21162,95941;0,68;22,20008977;15,08573691;15,08573691
24208,00;6,31;1051,305217;0,25;15,98126686;3,962912683;3,962912683
24209,00;14,85;13724,34775;0,85;16,59730175;14,05020973;14,05020973
24210,00;38,47;238530,1216;0,86;42,44620638;36,62754997;36,62754997
24211,00;29,35;105904,8064;0,82;33,50332634;27,47068993;27,47068993
24212,00;27,78;89832,07155;0,58;39,83855343;23,20169014;23,20169014
24213,00;12,30;7787,610372;0,57;17,85569458;10,203976;10,203976
24214,00;31,44;130232,2096;0,65;42,00281164;27,20669065;27,20669065
24215,00;15,45;15450,96808;0,64;20,75452884;13,33144127;13,33144127
24216,00;12,93;9049,045146;0,86;14,32754187;12,2792327;12,2792327
24217,00;16,21;17825,62325;0,89;17,4524418;15,61528654;15,61528654
24218,00;11,63;6590,937531;0,79;13,61557274;10,75007108;10,75007108
24219,00;22,39;47020,21794;0,60;31,5007482;18,87720011;18,87720011
24220,00;22,21;45905,14333;0,32;47,742268;15,15077491;15,15077491
24221,00;14,10;11753,94966;0,65;18,81923328;12,21087107;12,21087107
24222,00;12,30;7787,610372;0,53;18,81339577;9,940865709;9,940865709
24223,00;14,38;12466,19268;0,56;21,20392525;11,84716619;11,84716619
24224,00;17,16;21162,95941;0,63;23,23192638;14,74691862;14,74691862
24225,00;18,06;24685,93596;0,80;20,87863704;16,80077912;16,80077912
24226,00;21,30;40465,61049;0,64;28,57564855;18,386569;18,386569
24227,00;14,93;13931,91641;0,52;23,09649023;12,00019024;12,00019024
24228,00;28,70;99011,2031;0,82;32,80145441;26,84425242;26,84425242
24229,00;24,83;64154,38808;0,49;40,15827659;19,52906026;19,52906026
24230,00;12,30;7787,610372;0,49;19,8863753;9,668964977;9,668964977
24231,00;21,25;40199,68146;0,82;24,2328727;19,90052578;19,90052578
24232,00;14,25;12108,3254;0,53;21,73678948;11,53187796;11,53187796
24233,00;22,26;46183,07511;0,84;24,95864739;21,01776811;21,01776811
24234,00;19,08;29097,82052;0,68;24,56273498;16,81696284;16,81696284
24235,00;9,77;3908,820095;0,94;10,21135203;9,559538186;9,559538186
24236,00;18,92;28385,24089;0,93;19,80515408;18,49749313;18,49749313
24237,00;21,67;42613,95378;0,88;23,58990579;20,76674869;20,76674869
24238,00;25,23;67283,53392;0,82;28,70303185;23,65626659;23,65626659
24239,00;17,45;22244,41415;0,31;38,11822948;11,8032015;11,8032015
24240,00;24,10;58648,66127;0,63;32,81787059;20,65520682;20,65520682
24241,00;26,16;74993,13168;0,91;27,80506689;25,37490752;25,37490752
24242,00;7,98;2127,692162;0,72;9,919921404;7,155763468;7,155763468
24243,00;22,74;49276,9533;0,89;24,63593655;21,85209506;21,85209506
24244,00;11,63;6590,937531;0,70;14,74042709;10,33175882;10,33175882
24245,00;13,53;10372,07306;0,56;19,92046375;11,14907294;11,14907294
24246,00;15,19;14684,8938;0,85;16,91285836;14,39735106;14,39735106
24247,00;32,53;144228,5624;0,94;33,795993;31,9189596;31,9189596
24248,00;6,46;1131,130644;0,69;8,313036784;5,699440556;5,699440556
24249,00;19,13;29336,65277;0,78;22,50576677;17,64062909;17,64062909
24250,00;34,20;167590,6615;0,82;39,18623676;31,95316073;31,95316073
24251,00;16,21;17825,62325;0,54;24,31803241;13,22859866;13,22859866
24252,00;34,03;165032,0533;0,74;41,60975803;30,77104545;30,77104545
24253,00;44,60;371692,5241;0,70;56,78623663;39,52993175;39,52993175
24254,00;22,21;45905,14333;0,82;25,28697519;20,81794841;20,81794841
24255,00;31,98;136970,9616;0,55;47,6649441;26,19210504;26,19210504
24256,00;32,90;149135,8919;0,70;41,86143463;29,16350574;29,16350574
24257,00;9,77;3908,820095;0,54;14,74646497;7,954897256;7,954897256
24258,00;9,97;4155,648754;0,57;14,48475723;8,275981314;8,275981314
24259,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
24260,00;23,60;55070,73508;0,96;24,18638151;23,31474568;23,31474568
24261,00;16,93;20310,82502;0,62;23,24146833;14,44400722;14,44400722
24262,00;8,92;2973,540194;0,67;11,65004759;7,80600369;7,80600369
24263,00;14,66;13192,26783;0,44;25,50921593;11,11135109;11,11135109
24264,00;9,57;3667,081599;0,47;15,87757938;7,425468088;7,425468088
24265,00;11,97;7180,961044;0,81;13,72254156;11,17711459;11,17711459
24266,00;36,24;199296,5266;0,89;39,19472268;34,84109231;34,84109231
24267,00;13,68;10712,12438;0,66;17,9499704;11,93607751;11,93607751
24268,00;5,82;823,8671914;0,63;7,872746411;4,998286755;4,998286755
24269,00;14,10;11753,94966;0,71;17,76329559;12,5685691;12,5685691
24270,00;25,96;73255,88275;0,82;29,61494828;24,30084969;24,30084969
24271,00;13,60;10541,64166;0,57;19,87263675;11,25335639;11,25335639
24272,00;10,17;4407,464687;0,92;10,77221396;9,883201059;9,883201059
24273,00;5,82;823,8671914;0,33;12,1722473;4,019748816;4,019748816
24274,00;26,31;76304,94652;0,41;48,00553244;19,47988533;19,47988533
24275,00;14,66;13192,26783;0,96;15,05577066;14,46318462;14,46318462
24276,00;27,93;91224,80147;0,75;33,78134231;25,39064349;25,39064349
24277,00;39,89;265961,5203;0,75;48,1440329;36,31565362;36,31565362
24278,00;5,64;752,2527779;0,68;7,27446478;4,968634752;4,968634752
24279,00;31,13;126321,4982;0,55;46,13237421;25,56768613;25,56768613
24280,00;14,93;13931,91641;0,65;19,94952424;12,91203974;12,91203974
24281,00;31,03;125156,056;0,71;38,9699741;27,68959294;27,68959294
24282,00;17,62;22901,85833;0,83;19,95433231;16,55283771;16,55283771
24283,00;24,10;58648,66127;0,46;40,3960842;18,61723208;18,61723208
24284,00;26,46;77624,32227;0,45;44,89561151;20,31667626;20,31667626
24285,00;26,31;76304,94652;0,83;29,74104795;24,74878643;24,74878643
24286,00;21,76;43156,80269;0,60;30,62037009;18,34320031;18,34320031
24287,00;51,86;584317,46;0,59;73,40652474;43,59260228;43,59260228
24288,00;15,45;15450,96808;0,93;16,20028143;15,08941015;15,08941015
24289,00;35,54;188080,7787;0,72;44,05621236;31,92451616;31,92451616
24290,00;12,13;7482,236052;0,77;14,47172274;11,10992894;11,10992894
24291,00;36,37;201565,5436;0,31;79,19467604;24,64993902;24,64993902
24292,00;30,66;120693,8314;0,41;55,93019562;22,69734522;22,69734522
24293,00;9,37;3447,179016;0,66;12,36594202;8,157817984;8,157817984
24294,00;24,65;62731,59039;0,68;31,77056047;21,71132889;21,71132889
24295,00;28,77;99729,54147;0,70;36,47670041;25,54817212;25,54817212
24296,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
24297,00;27,68;88792,22123;0,77;33,00394003;25,34313056;25,34313056
24298,00;34,89;177955,3133;0,70;44,34570312;30,9517638;30,9517638
24299,00;34,03;165032,0533;0,98;34,58071656;33,75381399;33,75381399
24300,00;66,16;1212880,036;0,87;72,57628557;63,16365467;63,16365467
24301,00;19,75;32252,83784;0,51;30,8070717;15,80936594;15,80936594
24302,00;25,23;67283,53392;0,66;33,3622809;21,94230386;21,94230386
24303,00;23,77;56255,02688;0,62;32,65142345;20,28081035;20,28081035
24304,00;18,06;24685,93596;0,71;22,6094407;16,14490838;16,14490838
24305,00;36,37;201565,5436;0,74;44,2917846;32,9611422;32,9611422
24306,00;33,44;156598,753;0,56;49,11842644;27,58847041;27,58847041
24307,00;14,73;13375,91724;0,88;16,08069213;14,09175595;14,09175595
24308,00;16,81;19889,15549;0,67;21,91418771;14,71977522;14,71977522
24309,00;11,02;5599,878171;0,69;14,16456427;9,715012754;9,715012754
24310,00;26,01;73688,92177;0,58;37,47848391;21,66535398;21,66535398
24311,00;28,77;99729,54147;0,84;32,40989588;27,10371292;27,10371292
24312,00;9,77;3908,820095;0,58;13,98031489;8,169962438;8,169962438
24313,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24314,00;25,85;72392,36125;0,83;29,34470265;24,26818014;24,26818014
24315,00;28,63;98294,5979;0,59;40,70515487;24,01020206;24,01020206
24316,00;17,16;21162,95941;0,73;21,1928744;15,44005926;15,44005926
24317,00;13,82;11055,81279;0,82;15,77078644;12,93672535;12,93672535
24318,00;9,77;3908,820095;0,73;12,10326376;8,780662562;8,780662562
24319,00;18,06;24685,93596;0,76;21,75851368;16,45757647;16,45757647
24320,00;26,91;81627,38839;0,60;37,76844238;22,71481003;22,71481003
24321,00;17,16;21162,95941;0,87;18,76542959;16,40833973;16,40833973
24322,00;11,11;5738,142916;0,78;13,15401895;10,20497968;10,20497968
24323,00;5,82;823,8671914;0,92;6,142200964;5,658773208;5,658773208
24324,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24325,00;25,70;71103,49552;0,83;29,2077099;24,10751346;24,10751346
24326,00;19,13;29336,65277;0,54;28,8419331;15,58291828;15,58291828
24327,00;32,16;139376,2713;0,63;43,82096817;27,55555305;27,55555305
24328,00;30,51;119001,5467;0,59;43,22871798;25,63573776;25,63573776
24329,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24330,00;11,28;6018,022223;0,61;15,72752943;9,557676695;9,557676695
24331,00;12,25;7704,121956;0,33;25,86055646;8,433315286;8,433315286
24332,00;9,36;3430,542792;0,74;11,42719537;8,46578607;8,46578607
24333,00;35,37;185421,3737;0,80;41,15259814;32,7972147;32,7972147
24334,00;11,28;6018,022223;0,77;13,47803909;10,32450486;10,32450486
24335,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24336,00;37,45;220022,706;0,56;55,42695129;30,78427646;30,78427646
24337,00;36,13;197487,4878;0,90;38,65288466;34,92484864;34,92484864
24338,00;20,54;36281,69912;0,77;24,40481558;18,83916887;18,83916887
24339,00;18,92;28385,24089;0,47;31,3345068;14,70586436;14,70586436
24340,00;18,34;25823,42742;0,73;22,51530678;16,54716901;16,54716901
24341,00;35,01;179702,8209;0,66;46,17331145;30,481591;30,481591
24342,00;7,46;1741,489552;0,99;7,503724032;7,443508785;7,443508785
24343,00;9,36;3430,542792;0,56;13,79574099;7,704857303;7,704857303
24344,00;22,39;47020,21794;0,77;26,54504786;20,56393668;20,56393668
24345,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24346,00;7,46;1741,489552;0,99;7,503724032;7,443508785;7,443508785
24347,00;7,46;1741,489552;0,59;10,66006496;6,245054122;6,245054122
24348,00;5,64;752,2527779;0,53;8,579851754;4,57506958;4,57506958
24349,00;17,62;22901,85833;0,67;22,95703973;15,43238731;15,43238731
24350,00;21,30;40465,61049;0,76;25,68554827;19,39341645;19,39341645
24351,00;25,47;69184,72617;0,68;33,0860172;22,34284964;22,34284964
24352,00;35,12;181456,0115;0,64;47,11397145;30,32260569;30,32260569
24353,00;20,00;33494,84039;0,85;22,22609269;18,96763095;18,96763095
24354,00;14,66;13192,26783;0,76;17,56385185;13,39076975;13,39076975
24355,00;34,20;167590,6615;0,66;45,1722445;29,76081142;29,76081142
24356,00;8,46;2538,853126;0,72;10,53452237;7,585200398;7,585200398
24357,00;5,64;752,2527779;0,56;8,298463759;4,651989701;4,651989701
24358,00;9,36;3430,542792;0,74;11,43033238;8,464624286;8,464624286
24359,00;23,60;55070,73508;0,80;27,47837083;21,87361894;21,87361894
24360,00;7,46;1741,489552;0,51;11,61688976;5,982341459;5,982341459
24361,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
24362,00;19,13;29336,65277;0,89;20,65568092;18,41370654;18,41370654
24363,00;15,71;16229,91908;0,89;16,98155666;15,10515281;15,10515281
24364,00;16,08;17422,03392;0,62;22,08916233;13,72193948;13,72193948
24365,00;41,98;309980,5248;0,67;54,65329082;36,7971973;36,7971973
24366,00;25,58;70141,92378;0,47;42,23413429;19,91190143;19,91190143
24367,00;19,13;29336,65277;0,46;32,33168247;14,71793305;14,71793305
24368,00;18,92;28385,24089;0,66;25,02347836;16,45614663;16,45614663
24369,00;14,66;13192,26783;0,79;17,19621135;13,53315444;13,53315444
24370,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24371,00;24,75;63534,54165;0,63;33,75162711;21,19889817;21,19889817
24372,00;11,28;6018,022223;0,66;14,9037712;9,818259387;9,818259387
24373,00;29,18;104075,7334;0,40;53,57488706;21,53524432;21,53524432
24374,00;40,59;280045,9727;0,64;54,70290442;34,95949643;34,95949643
24375,00;16,45;18641,9865;0,73;20,33115928;14,79519585;14,79519585
24376,00;27,64;88446,50229;0,58;39,69573544;23,06344086;23,06344086
24377,00;9,77;3908,820095;0,78;11,56467474;8,982801963;8,982801963
24378,00;10,93;5462,742159;0,32;23,13522781;7,50799814;7,50799814
24379,00;33,26;154097,6492;0,53;50,92290584;26,87801012;26,87801012
24380,00;17,84;23788,32154;0,81;20,50158382;16,64347043;16,64347043
24381,00;20,97;38616,44023;0,84;23,5500143;19,78546339;19,78546339
24382,00;24,91;64776,23734;0,90;26,78698561;24,02711527;24,02711527
24383,00;20,73;37313,36815;0,54;31,42335122;16,83688215;16,83688215
24384,00;15,19;14684,8938;0,59;21,55799501;12,7522529;12,7522529
24385,00;20,54;36281,69912;0,83;23,34161862;19,26344777;19,26344777
24386,00;27,93;91224,80147;0,76;33,64025161;25,44383327;25,44383327
24387,00;22,74;49276,9533;0,85;25,3506626;21,54184824;21,54184824
24388,00;31,54;131413,1522;0,46;52,8855256;24,35604116;24,35604116
24389,00;12,62;8410,44174;0,59;17,84316999;10,60789207;10,60789207
24390,00;15,71;16229,91908;0,63;21,31940993;13,48112956;13,48112956
24391,00;8,46;2538,853126;0,88;9,196730497;8,118162757;8,118162757
24392,00;11,28;6018,022223;0,37;21,75009822;8,12740642;8,12740642
24393,00;13,96;11403,10017;0,55;20,88285351;11,41753217;11,41753217
24394,00;37,98;229451,4656;0,47;63,12647931;29,4574622;29,4574622
24395,00;30,90;123607,7446;0,80;35,80907159;28,70661639;28,70661639
24396,00;10,93;5462,742159;0,79;12,7777075;10,10263297;10,10263297
24397,00;20,15;34247,51604;0,54;30,56393983;16,35556556;16,35556556
24398,00;19,34;30298,46316;0,74;23,62872875;17,4962839;17,4962839
24399,00;14,10;11753,94966;0,62;19,34819731;12,0427967;12,0427967
24400,00;10,93;5462,742159;0,68;14,19528778;9,584930007;9,584930007
24401,00;32,58;144902,8623;0,79;38,05863253;30,14863039;30,14863039
24402,00;18,92;28385,24089;0,70;23,92575548;16,82942033;16,82942033
24403,00;27,50;87068,13082;0,58;39,56346058;22,92124324;22,92124324
24404,00;20,15;34247,51604;0,64;27,04077416;17,38844211;17,38844211
24405,00;14,38;12466,19268;0,74;17,52938918;13,02984416;13,02984416
24406,00;24,43;61075,31402;0,56;35,87409849;20,16034926;20,16034926
24407,00;34,26;168446,4426;0,81;39,32880436;31,97652351;31,97652351
24408,00;11,97;7180,961044;0,66;15,86032283;10,39659124;10,39659124
24409,00;29,85;111455,3314;0,58;42,88499316;24,90883676;24,90883676
24410,00;23,77;56255,02688;0,54;36,0255458;19,30772386;19,30772386
24411,00;46,09;410242,5521;0,77;54,86822342;42,24891875;42,24891875
24412,00;20,92;38354,63441;0,85;23,39037441;19,78545456;19,78545456
24413,00;8,46;2538,853126;0,47;13,90162945;6,603005059;6,603005059
24414,00;21,90;43975,35864;0,62;30,11614139;18,67070541;18,67070541
24415,00;15,19;14684,8938;0,56;22,46990393;12,49080685;12,49080685
24416,00;38,47;238530,1216;0,68;49,71864148;33,84290879;33,84290879
24417,00;22,52;47862,35865;0,89;24,27510777;21,69562474;21,69562474
24418,00;42,31;317356,6408;0,74;51,77420633;38,25363992;38,25363992
24419,00;18,92;28385,24089;0,87;20,79998784;18,04971908;18,04971908
24420,00;27,20;84333,13322;0,63;36,95050165;23,34235361;23,34235361
24421,00;53,30;634272,8728;0,68;68,84177009;46,89945001;46,89945001
24422,00;23,94;57447,68835;0,78;28,17367743;22,06328654;22,06328654
24423,00;53,36;636272,6811;0,58;76,44429997;44,57637823;44,57637823
24424,00;28,63;98294,5979;0,63;38,97536762;24,53722303;24,53722303
24425,00;10,17;4407,464687;0,73;12,56760462;9,150058305;9,150058305
24426,00;30,64;120530,4629;0,48;50,29385349;23,91920007;23,91920007
24427,00;21,34;40732,12331;0,73;26,37376631;19,20163205;19,20163205
24428,00;41,26;294284,6587;0,32;87,63417946;28,31409887;28,31409887
24429,00;15,39;15258,2339;0,98;15,62175289;15,27013749;15,27013749
24430,00;19,95;33245,19003;0,96;20,489534;19,68131284;19,68131284
24431,00;43,15;336587,2025;0,78;50,89405088;39,73479578;39,73479578
