a,b,c
47.54351382,23.0205015,23.0205015
32.16352889,24.1056146,24.1056146
56.08432067,29.9498606,29.9498606
34.75545976,19.96800091,19.96800091
24.29380116,15.00179826,15.00179826
50.35875682,15.10741232,15.10741232
5.920832418,3.274716546,3.274716546
55.6320033,23.17497532,23.17497532
57.43175639,26.93080054,26.93080054
28.40694446,9.412338966,9.412338966
29.29653467,21.86133204,21.86133204
25.65736697,21.2890531,21.2890531
51.33305366,35.69576366,35.69576366
14.82047736,5.296451941,5.296451941
26.21581362,22.39414375,22.39414375
26.36819772,21.72852311,21.72852311
19.24719715,15.37351499,15.37351499
19.58636728,14.06490896,14.06490896
22.98268504,12.66873233,12.66873233
21.75106248,12.69553077,12.69553077
5.957798479,4.424769363,4.424769363
15.27120303,10.59522918,10.59522918
27.87692199,15.06855244,15.06855244
13.66383833,7.741957062,7.741957062
8.298463759,4.651989701,4.651989701
35.18602169,30.92865191,30.92865191
23.02385366,20.75269909,20.75269909
15.03512648,5.812414121,5.812414121
21.28633245,19.09179919,19.09179919
36.6091396,21.92108445,21.92108445
11.76125205,10.53014298,10.53014298
10.53452237,7.585200398,7.585200398
27.34378032,22.8605731,22.8605731
55.46164682,37.35978009,37.35978009
13.69958561,8.763879563,8.763879563
40.32732114,36.81729237,36.81729237
15.61999647,12.99901867,12.99901867
37.16598049,21.17776837,21.17776837
48.04990838,32.32164105,32.32164105
14.95142783,12.86906945,12.86906945
23.03748004,21.01426113,21.01426113
12.56760462,9.150058305,9.150058305
21.26209923,17.85249488,17.85249488
65.31584165,31.23698586,31.23698586
20.15511374,17.41153031,17.41153031
19.71700468,16.97137875,16.97137875
25.88862971,11.02962872,11.02962872
15.98683559,10.78391729,10.78391729
15.91933607,12.47170999,12.47170999
14.73402882,11.23303327,11.23303327
17.18967839,12.39130816,12.39130816
28.22106486,14.4508634,14.4508634
16.47677317,8.44797358,8.44797358
16.4589905,11.86336835,11.86336835
10.94619438,9.233087652,9.233087652
10.64537485,8.166051654,8.166051654
21.53021386,12.42902191,12.42902191
25.23500445,14.43539283,14.43539283
50.79457311,42.45298749,42.45298749
18.39143323,15.89775677,15.89775677
34.53016944,23.166224,23.166224
19.25642391,16.19780163,16.19780163
20.24757004,11.77229546,11.77229546
20.53524497,17.55674493,17.55674493
65.73151209,32.64030439,32.64030439
28.7451194,19.76132022,19.76132022
60.16300471,29.45341683,29.45341683
17.86429882,17.32587441,17.32587441
61.45670857,29.88583714,29.88583714
11.90065364,6.068211361,6.068211361
16.37654351,12.69521066,12.69521066
27.19980681,18.34770334,18.34770334
16.64212191,10.56947591,10.56947591
14.3029343,11.40105999,11.40105999
12.42341504,5.153301386,5.153301386
26.7104154,20.50018089,20.50018089
31.190741,20.969068,20.969068
17.33725429,12.04813043,12.04813043
7.503724032,7.443508785,7.443508785
7.897781444,6.46328764,6.46328764
21.21971917,13.83838057,13.83838057
27.77804819,24.83170814,24.83170814
27.17715882,21.52148627,21.52148627
9.403707371,6.649156867,6.649156867
58.74855213,25.59558094,25.59558094
29.6206802,26.69921627,26.69921627
14.2169324,11.88398649,11.88398649
27.15940541,19.3540332,19.3540332
18.66978458,13.87999982,13.87999982
17.67872851,10.65711336,10.65711336
17.57763983,16.60883601,16.60883601
23.74537852,16.89322004,16.89322004
136.3240739,75.8380607,75.8380607
20.09090162,14.6364794,14.6364794
53.45146562,33.29567459,33.29567459
62.13271628,25.24626135,25.24626135
21.41308998,13.77575515,13.77575515
19.68154515,16.50663522,16.50663522
32.70186175,26.59233614,26.59233614
78.22385769,35.4833065,35.4833065
45.60784227,21.22188018,21.22188018
23.24373626,14.51846296,14.51846296
26.27023427,18.22218024,18.22218024
23.48138837,17.41086832,17.41086832
15.44419319,11.40203805,11.40203805
38.54423909,35.33329213,35.33329213
60.36582237,39.34207936,39.34207936
39.55560838,39.00825737,39.00825737
12.97563009,8.480360381,8.480360381
43.6583605,25.83563329,25.83563329
24.57980061,19.56340494,19.56340494
43.42960437,21.18267045,21.18267045
29.64990811,19.91892717,19.91892717
54.89545232,21.57219272,21.57219272
5.920832418,3.274716546,3.274716546
43.81094994,25.13764839,25.13764839
20.52851999,14.06942232,14.06942232
19.25360939,12.78967023,12.78967023
32.84220796,22.32236436,22.32236436
5.920832418,3.274716546,3.274716546
5.920832418,3.274716546,3.274716546
45.16313079,24.27247703,24.27247703
23.30517165,20.62706533,20.62706533
23.23895172,21.18838096,21.18838096
26.42573645,18.10447579,18.10447579
9.92903826,7.813055187,7.813055187
52.23356296,38.3070094,38.3070094
15.67100257,12.15797432,12.15797432
50.82081527,22.88154288,22.88154288
33.34829358,25.16281466,25.16281466
28.73082981,14.58328909,14.58328909
20.5879263,14.21342756,14.21342756
8.449774004,5.450013254,5.450013254
19.2225843,14.28315769,14.28315769
35.82134036,25.03350647,25.03350647
36.45885754,21.67484152,21.67484152
24.97555179,20.31060127,20.31060127
36.54752206,23.84824021,23.84824021
41.29510308,14.58507481,14.58507481
30.34324458,15.62397823,15.62397823
31.02109435,25.68088198,25.68088198
24.81415647,17.20929387,17.20929387
5.920832418,3.274716546,3.274716546
27.99183888,22.47979732,22.47979732
7.897781444,6.46328764,6.46328764
79.67931502,42.65128875,42.65128875
25.71512062,14.29999932,14.29999932
24.06755482,15.93358806,15.93358806
16.29856461,9.825498957,9.825498957
19.04702908,8.684982876,8.684982876
22.59947153,17.60401921,17.60401921
9.196730497,8.118162757,8.118162757
42.11595349,24.79783678,24.79783678
23.52679834,17.81320702,17.81320702
28.93923731,22.22147338,22.22147338
23.96421908,22.41139618,22.41139618
29.60627979,20.67653087,20.67653087
21.10156725,15.15870571,15.15870571
17.91342042,10.18752162,10.18752162
16.11262946,15.50710268,15.50710268
14.96174002,10.70424224,10.70424224
11.42719537,8.46578607,8.46578607
47.11621802,19.66286648,19.66286648
82.3380607,33.93005076,33.93005076
27.85215764,21.37622974,21.37622974
7.27446478,4.968634752,4.968634752
25.86750902,21.0790133,21.0790133
34.72744345,19.87264012,19.87264012
27.96189532,27.04924761,27.04924761
21.42620916,15.66598223,15.66598223
18.06869343,7.186462469,7.186462469
24.51906038,16.06726779,16.06726779
8.579851754,4.57506958,4.57506958
30.39020438,17.35792505,17.35792505
19.00833033,11.41343826,11.41343826
35.20962741,26.23786334,26.23786334
18.17103812,15.30340907,15.30340907
18.19480651,15.63968743,15.63968743
25.24684281,15.83399143,15.83399143
59.59813447,35.17794572,35.17794572
21.3620008,12.47786153,12.47786153
16.46744854,7.05218925,7.05218925
5.957798479,4.424769363,4.424769363
13.64092258,8.270974168,8.270974168
39.02915876,20.85482625,20.85482625
7.453065063,6.653322629,6.653322629
59.50316922,36.68915563,36.68915563
37.78489997,17.89875714,17.89875714
27.59775135,12.55854593,12.55854593
30.1649894,28.75007548,28.75007548
9.013960551,6.791384287,6.791384287
41.48692792,29.93870358,29.93870358
13.44211754,10.33829081,10.33829081
24.92547435,19.68688606,19.68688606
98.7520633,41.43955279,41.43955279
29.16465705,22.35939832,22.35939832
7.27446478,4.968634752,4.968634752
12.80921547,9.063352067,9.063352067
18.52124679,12.03071115,12.03071115
37.36176937,32.47327791,32.47327791
18.69699388,15.59807594,15.59807594
7.27446478,4.968634752,4.968634752
45.82068876,45.51615475,45.51615475
25.35393677,12.36206922,12.36206922
40.27134017,21.99761542,21.99761542
57.66213664,47.37322702,47.37322702
98.40599569,55.58868562,55.58868562
10.64537485,8.166051654,8.166051654
39.30426894,31.98650251,31.98650251
20.90936695,15.22821625,15.22821625
96.57264387,20.91085198,20.91085198
43.87051294,28.9579188,28.9579188
36.92900741,22.2099829,22.2099829
46.34267261,22.00908886,22.00908886
12.56760462,9.150058305,9.150058305
5.920832418,3.274716546,3.274716546
18.45491939,10.03694921,10.03694921
17.17053177,9.99206172,9.99206172
12.51762838,3.787708672,3.787708672
99.09324192,32.65189982,32.65189982
33.39302759,32.11097072,32.11097072
10.47450127,7.126337499,7.126337499
29.3857149,21.15183265,21.15183265
65.06842097,27.95756174,27.95756174
24.61863434,21.09863652,21.09863652
47.38624458,21.43808621,21.43808621
17.14836311,11.22395036,11.22395036
41.69717652,33.47187039,33.47187039
66.59761472,43.41063914,43.41063914
5.920832418,3.274716546,3.274716546
54.91278947,42.5871593,42.5871593
8.795219067,6.124670219,6.124670219
29.6961178,24.33923689,24.33923689
12.92059651,7.961517127,7.961517127
12.1444954,9.308085819,9.308085819
13.76150935,6.911181067,6.911181067
5.920832418,3.274716546,3.274716546
31.66482961,25.82304482,25.82304482
31.72698783,27.19606682,27.19606682
9.279250363,6.872103008,6.872103008
25.9258783,16.16721629,16.16721629
24.47610641,15.23233313,15.23233313
12.83864243,9.052959224,9.052959224
22.21016309,17.46731345,17.46731345
16.71649438,12.95612129,12.95612129
35.3249118,31.39645814,31.39645814
20.8103895,16.20880333,16.20880333
11.11054908,9.871581829,9.871581829
12.25717236,5.823994893,5.823994893
16.8044549,14.44371418,14.44371418
19.14900299,9.85336837,9.85336837
40.83863394,31.77791823,31.77791823
10.42648359,7.624397883,7.624397883
20.43948013,16.82476267,16.82476267
6.976606697,3.29539418,3.29539418
30.88132375,24.91302878,24.91302878
16.39906883,10.22438952,10.22438952
20.9687124,13.26317993,13.26317993
27.90228439,8.482917011,8.482917011
25.93815087,21.35789676,21.35789676
12.14316036,9.575844012,9.575844012
61.7107917,38.31735438,38.31735438
38.38359009,31.95551398,31.95551398
13.32181601,11.81343204,11.81343204
33.17351865,21.17420078,21.17420078
21.617006,17.18418682,17.18418682
6.263537014,4.755002945,4.755002945
33.58208349,21.45901264,21.45901264
31.05700897,10.07014239,10.07014239
29.86850123,17.02914285,17.02914285
17.00764887,11.6704465,11.6704465
54.02006738,29.27192624,29.27192624
44.92127405,40.10596215,40.10596215
24.19925145,14.44917093,14.44917093
23.6013247,16.37667588,16.37667588
64.8361584,27.82473569,27.82473569
19.46653341,13.41982309,13.41982309
13.64092258,8.270974168,8.270974168
12.93687669,7.407606135,7.407606135
27.74477336,21.59319191,21.59319191
24.63241516,16.58626079,16.58626079
11.98339949,8.266983998,8.266983998
23.01528963,20.21740449,20.21740449
12.33372837,6.417456041,6.417456041
8.983443601,6.984328925,6.984328925
46.20230346,25.46959847,25.46959847
8.298463759,4.651989701,4.651989701
12.23267566,11.09033921,11.09033921
39.80870329,32.18637231,32.18637231
22.86653639,16.34667306,16.34667306
58.12870758,32.9258561,32.9258561
14.69185017,11.2491461,11.2491461
15.38143312,11.42527595,11.42527595
43.68233635,25.01026602,25.01026602
22.86729178,12.06017914,12.06017914
9.131582813,3.574049079,3.574049079
19.32058012,17.1446062,17.1446062
10.29801368,6.353885726,6.353885726
18.84739641,13.98968258,13.98968258
35.93748002,25.73912602,25.73912602
23.12594555,13.25578149,13.25578149
30.34407064,29.61209941,29.61209941
24.17421392,21.29169267,21.29169267
13.74291231,11.16882775,11.16882775
52.88115906,26.80145537,26.80145537
56.79137444,21.20905341,21.20905341
19.79650595,12.26106912,12.26106912
31.0229953,24.33642485,24.33642485
79.37828192,39.95178623,39.95178623
38.80811265,28.00486009,28.00486009
10.37479291,5.639184729,5.639184729
13.30585049,7.304176892,7.304176892
14.0414371,6.014566247,6.014566247
21.45062737,12.45205774,12.45205774
19.34120361,13.63695368,13.63695368
8.951631927,7.53284418,7.53284418
39.71400072,25.10019703,25.10019703
19.12129577,16.90956352,16.90956352
17.31790975,7.340587173,7.340587173
10.42648359,7.624397883,7.624397883
28.22443704,18.01158679,18.01158679
37.18849998,22.22768898,22.22768898
66.31473958,36.4701104,36.4701104
25.94453869,19.54972355,19.54972355
40.98246385,31.24507495,31.24507495
27.44828096,13.90940672,13.90940672
7.796807945,5.673638839,5.673638839
19.05897767,10.91148378,10.91148378
33.88972431,14.90636375,14.90636375
13.84613282,7.951548929,7.951548929
9.013960551,6.791384287,6.791384287
22.29031711,17.14446691,17.14446691
58.22503254,30.25887197,30.25887197
32.33220192,21.02319655,21.02319655
20.02546945,14.90769287,14.90769287
90.4712005,41.98056289,41.98056289
26.27889534,19.67560331,19.67560331
58.21132266,31.81136959,31.81136959
38.61681641,34.42053407,34.42053407
42.92973089,33.59316107,33.59316107
27.29588876,23.22759237,23.22759237
14.12672107,10.08467493,10.08467493
27.44034922,20.46599037,20.46599037
26.57255346,17.79829764,17.79829764
27.21582459,23.14609872,23.14609872
20.52710345,13.06854582,13.06854582
32.23992304,18.65954356,18.65954356
34.4078664,32.52168546,32.52168546
49.41144113,32.56966882,32.56966882
13.83114365,9.220608498,9.220608498
17.45216809,15.79252284,15.79252284
22.34051066,17.41628165,17.41628165
25.01335735,14.21208843,14.21208843
16.24928656,9.840386223,9.840386223
29.66705589,16.90519163,16.90519163
18.05707521,7.412273034,7.412273034
23.64845398,9.897106317,9.897106317
31.3044532,27.97492558,27.97492558
5.708819801,3.64297611,3.64297611
25.56316768,14.34243747,14.34243747
25.23470232,15.56074826,15.56074826
15.72776625,11.71989039,11.71989039
23.81783235,20.92931058,20.92931058
37.4370098,13.22913757,13.22913757
19.41710803,14.46647805,14.46647805
21.7729116,19.94533107,19.94533107
46.35704218,27.25357466,27.25357466
12.64598247,10.15511296,10.15511296
26.59026175,12.65076391,12.65076391
26.76187899,14.15565104,14.15565104
23.66941065,11.21318251,11.21318251
32.13083976,26.63008755,26.63008755
15.12117218,9.286847567,9.286847567
20.61417711,12.70217594,12.70217594
16.0848601,10.32377039,10.32377039
16.42334704,13.461448,13.461448
20.77174175,17.45651261,17.45651261
7.897781444,6.46328764,6.46328764
13.54434709,11.25039947,11.25039947
17.91314969,12.51588693,12.51588693
15.67170283,15.34176934,15.34176934
5.920832418,3.274716546,3.274716546
15.14268394,9.740497966,9.740497966
29.00464768,18.25008731,18.25008731
20.5263397,14.39866744,14.39866744
19.92222761,17.45931915,17.45931915
38.0066713,29.41744616,29.41744616
19.28898315,15.02178495,15.02178495
20.30372029,15.13058865,15.13058865
35.81042537,27.8495744,27.8495744
39.16944479,24.83195248,24.83195248
5.920832418,3.274716546,3.274716546
52.6983116,44.19529763,44.19529763
52.04371428,50.50324391,50.50324391
21.8586954,10.64330138,10.64330138
5.920832418,3.274716546,3.274716546
33.17166262,13.81370967,13.81370967
14.6241639,10.60072615,10.60072615
22.35732113,14.41895389,14.41895389
16.75417567,12.55132285,12.55132285
21.5846618,13.72089566,13.72089566
81.50010697,37.40516945,37.40516945
15.83609162,8.617169301,8.617169301
10.64537485,8.166051654,8.166051654
25.05329982,12.4360198,12.4360198
5.957798479,4.424769363,4.424769363
71.08765705,48.65131487,48.65131487
28.94883051,20.62211443,20.62211443
24.49871074,15.79275707,15.79275707
29.85094285,20.76110159,20.76110159
39.54678406,17.44596381,17.44596381
23.55552106,19.4465052,19.4465052
33.03673906,23.48191193,23.48191193
17.0404194,11.65921935,11.65921935
24.76983753,14.53116908,14.53116908
35.34384315,27.62132762,27.62132762
31.78347316,9.676581001,9.676581001
33.46001557,14.76151365,14.76151365
14.45955245,13.93061158,13.93061158
40.19793693,38.0922892,38.0922892
25.70396296,15.41805272,15.41805272
35.22928323,23.08165629,23.08165629
16.41639028,14.61343346,14.61343346
21.30283588,12.15896797,12.15896797
31.11075377,27.31396966,27.31396966
12.70903238,9.229927036,9.229927036
25.56888317,14.90327503,14.90327503
19.89908234,12.58052893,12.58052893
22.04172195,10.94279526,10.94279526
24.31024766,19.14226086,19.14226086
8.579851754,4.57506958,4.57506958
43.07541899,19.58150434,19.58150434
11.42719537,8.46578607,8.46578607
23.74773127,13.38649851,13.38649851
43.18551484,26.46631178,26.46631178
5.920832418,3.274716546,3.274716546
22.26280577,19.16374068,19.16374068
17.31103723,13.48819637,13.48819637
16.13223178,11.57203787,11.57203787
25.94735067,24.88075654,24.88075654
30.6811421,23.73374684,23.73374684
55.08660571,23.75701618,23.75701618
6.263537019,4.755002943,4.755002943
28.14476323,11.73316216,11.73316216
27.69507575,19.89230413,19.89230413
24.86919957,12.48196524,12.48196524
32.24286816,24.98837298,24.98837298
27.5626228,15.94045468,15.94045468
13.23665578,11.61668627,11.61668627
30.60809638,23.97389706,23.97389706
19.88970125,16.5797099,16.5797099
21.68639512,15.5717211,15.5717211
34.86750561,22.06432934,22.06432934
22.22027294,12.23450579,12.23450579
49.31368401,38.80374204,38.80374204
12.04197382,6.796854246,6.796854246
25.09793949,24.10291203,24.10291203
129.5871673,39.40462544,39.40462544
18.57155177,12.84112018,12.84112018
33.80994784,22.40675269,22.40675269
16.20464997,13.55198105,13.55198105
14.59002695,10.8397417,10.8397417
64.40468814,48.38618255,48.38618255
5.641895835,5.641895835,5.641895835
6.263537019,4.755002943,4.755002943
21.9817561,19.07275629,19.07275629
15.52290909,13.84637393,13.84637393
20.14569962,18.34048476,18.34048476
79.18941646,34.07524637,34.07524637
39.54731732,31.96909736,31.96909736
35.97015456,24.27571352,24.27571352
41.14711173,27.94317269,27.94317269
21.89733876,19.39399752,19.39399752
12.86806834,10.06709964,10.06709964
20.1282411,13.19739415,13.19739415
5.957798479,4.424769363,4.424769363
27.18980868,16.56992163,16.56992163
80.45781136,54.5057746,54.5057746
14.97492926,10.69952729,10.69952729
7.897781444,6.46328764,6.46328764
34.87033304,29.27207992,29.27207992
26.35619072,19.01899732,19.01899732
5.920832418,3.274716546,3.274716546
25.09033685,21.15167517,21.15167517
36.34661555,27.23763815,27.23763815
21.74660622,13.4287124,13.4287124
32.633994,25.83313087,25.83313087
33.16760859,19.80268711,19.80268711
5.920832418,3.274716546,3.274716546
51.8077939,20.18824084,20.18824084
17.08420393,7.847887028,7.847887028
30.68354324,27.25090174,27.25090174
27.8540931,18.62319679,18.62319679
42.21685586,33.11203863,33.11203863
24.40672347,20.67527522,20.67527522
23.78582882,19.8872383,19.8872383
21.45914942,14.40109575,14.40109575
26.52437864,11.86626456,11.86626456
24.88107156,11.25073473,11.25073473
26.3020155,22.83481301,22.83481301
17.12144052,11.23277144,11.23277144
45.80388383,31.64177636,31.64177636
53.20390342,22.36322178,22.36322178
46.14495298,36.22111219,36.22111219
20.99003967,15.67145872,15.67145872
19.54413554,14.2500794,14.2500794
25.38215209,15.79173046,15.79173046
42.67317826,22.24428915,22.24428915
17.44105518,14.54277098,14.54277098
10.63046033,9.369199809,9.369199809
24.4852885,19.60112551,19.60112551
10.8463094,8.090057487,8.090057487
46.29930366,32.9270221,32.9270221
22.5462172,14.35842461,14.35842461
36.21139516,23.53717524,23.53717524
14.80773057,7.814060152,7.814060152
20.87652968,11.59360381,11.59360381
24.4795794,8.714767939,8.714767939
8.313036784,5.699440556,5.699440556
11.69595616,7.790668699,7.790668699
23.60566325,12.18661235,12.18661235
21.09794794,15.78738469,15.78738469
46.64946865,22.1009164,22.1009164
9.131582813,3.574049079,3.574049079
16.72742847,10.54249035,10.54249035
30.77299827,23.90957685,23.90957685
25.96385692,22.32147205,22.32147205
14.98541277,7.392694521,7.392694521
50.3174441,21.67397548,21.67397548
21.61411377,11.56455752,11.56455752
20.38543827,16.21915121,16.21915121
91.16155126,39.22623636,39.22623636
23.5837843,13.73709947,13.73709947
50.93814635,21.9305959,21.9305959
11.21321642,9.122490805,9.122490805
34.64291685,21.93541047,21.93541047
31.19869912,28.07185184,28.07185184
32.56426016,20.62887285,20.62887285
23.50590461,18.71864981,18.71864981
32.17036719,22.55424829,22.55424829
10.1227841,7.083699101,7.083699101
32.22048594,20.84580659,20.84580659
67.18535383,36.4510958,36.4510958
16.04520306,15.25682018,15.25682018
38.82947151,32.91505257,32.91505257
11.42719537,8.46578607,8.46578607
40.13604573,35.51989275,35.51989275
35.21415491,26.00213276,26.00213276
35.64134048,28.23286708,28.23286708
12.54175711,12.17527025,12.17527025
14.94841179,11.80620911,11.80620911
14.08049644,11.49076173,11.49076173
10.01798314,7.120654994,7.120654994
25.16115654,21.12188698,21.12188698
89.0060587,78.81393994,78.81393994
18.55624774,11.92630612,11.92630612
20.01632772,19.91259697,19.91259697
12.75806164,11.10547005,11.10547005
5.920832418,3.274716546,3.274716546
12.06749385,6.487861186,6.487861186
45.02217443,34.01127312,34.01127312
17.85978545,13.4449208,13.4449208
52.35615898,30.52633028,30.52633028
15.47028807,8.718452949,8.718452949
76.94900385,25.87635122,25.87635122
44.45660141,26.7240565,26.7240565
20.81775484,9.450196911,9.450196911
31.49914158,20.64842851,20.64842851
24.20381296,19.97822269,19.97822269
18.04861795,13.93699437,13.93699437
8.744120533,5.75448618,5.75448618
19.39539669,10.92849302,10.92849302
15.08119447,6.33952347,6.33952347
15.2814883,9.238005573,9.238005573
24.11006177,20.27983585,20.27983585
20.22971908,17.8428662,17.8428662
28.48893395,16.81601308,16.81601308
32.05792866,27.05532726,27.05532726
43.71503915,39.88378505,39.88378505
24.86536348,18.99306274,18.99306274
31.65324158,26.83023868,26.83023868
22.92829278,14.69353835,14.69353835
24.77748679,20.90356273,20.90356273
15.81314873,12.5135145,12.5135145
36.04957367,21.69956884,21.69956884
47.46672883,36.71089676,36.71089676
15.37605736,10.22732203,10.22732203
39.55562608,30.33177218,30.33177218
20.09128753,9.237258476,9.237258476
18.09702554,14.00823455,14.00823455
18.62418409,9.991235022,9.991235022
33.67378346,24.64861576,24.64861576
8.298463759,4.651989701,4.651989701
5.920832418,3.274716546,3.274716546
10.35819088,4.922414147,4.922414147
36.23889783,24.51459194,24.51459194
12.95438642,10.53111039,10.53111039
28.41428442,14.20360722,14.20360722
13.52527022,11.2583308,11.2583308
23.21851443,16.79828304,16.79828304
7.503724032,7.443508785,7.443508785
30.74272123,25.69390752,25.69390752
8.462843826,8.462843716,8.462843716
27.43422454,20.46827475,20.46827475
30.7956002,19.31893788,19.31893788
21.5274492,12.76129693,12.76129693
22.07634619,16.33867735,16.33867735
20.93192479,12.94155665,12.94155665
20.43709546,17.59885273,17.59885273
13.44211754,10.33829081,10.33829081
5.920832418,3.274716546,3.274716546
27.7516287,20.23152677,20.23152677
19.64539252,13.4448713,13.4448713
19.86737457,10.42765929,10.42765929
16.48865712,16.06517325,16.06517325
64.03729058,55.02850315,55.02850315
64.84455338,46.84370984,46.84370984
29.78071217,22.12692226,22.12692226
11.08934741,9.316261574,9.316261574
26.05220876,16.72906571,16.72906571
29.80160859,10.58441718,10.58441718
17.46344846,13.80054133,13.80054133
9.348750462,5.940585569,5.940585569
30.82815367,25.34893484,25.34893484
7.27446478,4.968634752,4.968634752
34.27991939,32.40508249,32.40508249
38.132253,23.34742952,23.34742952
28.41216847,24.66322563,24.66322563
29.72098445,22.03830613,22.03830613
8.298463759,4.651989701,4.651989701
71.01357624,30.01365962,30.01365962
11.02727936,5.80822499,5.80822499
24.34479509,16.96125228,16.96125228
27.68696555,20.37463805,20.37463805
24.41266802,20.41380623,20.41380623
24.2393858,20.74651881,20.74651881
29.8279042,27.22749131,27.22749131
19.99079191,11.31041394,11.31041394
39.13221357,29.24376453,29.24376453
29.73174962,21.02838398,21.02838398
25.39564471,16.33512139,16.33512139
19.2650407,13.13941894,13.13941894
28.47450843,19.85500023,19.85500023
21.14484678,17.452485,17.452485
19.26127433,16.68574649,16.68574649
30.46726092,20.32626487,20.32626487
46.85933225,39.60508954,39.60508954
50.78625535,30.46859248,30.46859248
22.11287507,17.65137507,17.65137507
60.15004081,28.50733374,28.50733374
25.64434398,15.43596457,15.43596457
23.61977887,18.05517691,18.05517691
16.13200695,14.16602233,14.16602233
14.09334823,9.378027717,9.378027717
55.90884975,31.13914632,31.13914632
19.28196999,13.83113568,13.83113568
22.92418884,14.23956252,14.23956252
5.920832418,3.274716546,3.274716546
15.85746162,14.09284226,14.09284226
44.51461736,33.28559373,33.28559373
30.1735227,23.07262907,23.07262907
41.19901723,23.16730786,23.16730786
25.4917345,20.29367482,20.29367482
19.49032447,15.77284164,15.77284164
76.44205579,50.85875206,50.85875206
14.24786982,14.03371457,14.03371457
21.00263664,17.96242956,17.96242956
18.51091495,11.32924431,11.32924431
64.44878726,54.75479975,54.75479975
21.25313977,15.41815281,15.41815281
15.69487237,10.8837588,10.8837588
34.24847202,28.61643268,28.61643268
23.23011682,21.19240977,21.19240977
16.54797168,13.89137058,13.89137058
10.02223081,9.03971869,9.03971869
21.64387024,12.72692954,12.72692954
19.62977442,15.0571971,15.0571971
29.56050254,26.20266133,26.20266133
41.5033013,34.54076682,34.54076682
25.39707666,12.35156555,12.35156555
16.79231891,12.92683697,12.92683697
38.97195901,29.72386049,29.72386049
12.30830165,8.707219063,8.707219063
17.37931808,14.56857845,14.56857845
41.17451343,26.47763715,26.47763715
14.4651009,7.395852079,7.395852079
16.00565713,13.63596439,13.63596439
15.00659996,6.74846362,6.74846362
16.09356178,13.98908598,13.98908598
23.19893772,12.29297649,12.29297649
34.5035459,19.52020019,19.52020019
18.07145709,12.46094626,12.46094626
18.9493839,11.43117654,11.43117654
34.65741771,16.4753831,16.4753831
43.73946276,30.39850086,30.39850086
39.8315294,17.77709509,17.77709509
13.67656846,10.54812507,10.54812507
41.08836666,34.02875982,34.02875982
40.78514329,23.63647104,23.63647104
17.69422215,12.21336385,12.21336385
18.71568696,9.96678102,9.96678102
17.2972229,10.3673942,10.3673942
69.89498163,32.92353757,32.92353757
48.10161919,37.14609537,37.14609537
28.30467877,23.37407531,23.37407531
38.39550299,25.83857185,25.83857185
24.87585938,14.78644771,14.78644771
22.52350756,10.48504907,10.48504907
13.92823817,8.185221651,8.185221651
11.65004759,7.80600369,7.80600369
23.92324514,20.09503183,20.09503183
32.06955368,24.65058262,24.65058262
31.22252104,14.97707457,14.97707457
22.75906649,11.65123744,11.65123744
22.5505334,19.87510869,19.87510869
57.80489504,31.00620476,31.00620476
31.70934316,12.87765176,12.87765176
12.9045906,7.966453038,7.966453038
36.98018877,23.14455903,23.14455903
17.0659049,13.20559435,13.20559435
18.06579334,12.83494743,12.83494743
27.44297567,16.23492905,16.23492905
9.259617519,8.755804943,8.755804943
58.59397278,30.67041628,30.67041628
42.55181177,34.19560288,34.19560288
25.89226782,16.71402126,16.71402126
7.453065063,6.653322629,6.653322629
41.81200972,23.86256284,23.86256284
15.62708266,12.69027009,12.69027009
11.42719537,8.46578607,8.46578607
22.89703638,16.04319482,16.04319482
15.02355355,12.41718861,12.41718861
28.12975201,23.22082761,23.22082761
37.76082341,34.36091254,34.36091254
21.31119827,13.23831472,13.23831472
21.03416143,10.4941438,10.4941438
9.131582813,3.574049079,3.574049079
60.17910568,32.90736039,32.90736039
31.84532106,20.75243959,20.75243959
18.34418181,10.46202915,10.46202915
44.55630838,29.04372633,29.04372633
21.53593656,20.33789685,20.33789685
29.77425126,19.18518294,19.18518294
20.5469956,17.55172395,17.55172395
13.66383833,7.741957062,7.741957062
16.00469993,9.474554994,9.474554994
34.43235044,20.16514792,20.16514792
22.14630101,17.20012131,17.20012131
22.15073068,13.22573584,13.22573584
34.49556813,23.71897548,23.71897548
29.99933688,16.99196781,16.99196781
33.3084926,27.50318114,27.50318114
45.31047575,23.58093968,23.58093968
83.42073645,36.78423017,36.78423017
35.39749648,32.75839284,32.75839284
20.49737976,12.48154388,12.48154388
8.449774004,5.450013254,5.450013254
14.3029343,11.40105999,11.40105999
50.4431409,40.42260143,40.42260143
29.74865804,22.35986137,22.35986137
13.64092258,8.270974168,8.270974168
16.91976942,10.48239649,10.48239649
18.74043974,11.86755204,11.86755204
24.84463957,9.65591118,9.65591118
32.32611545,23.73860979,23.73860979
18.77771989,12.95072248,12.95072248
26.45873604,13.88841748,13.88841748
39.05578461,32.65747695,32.65747695
15.57868333,15.00119048,15.00119048
26.80148901,24.48108325,24.48108325
22.49267643,10.14820063,10.14820063
7.453065063,6.653322629,6.653322629
82.80540303,40.22167828,40.22167828
13.28328515,8.900150863,8.900150863
16.44170227,9.017197768,9.017197768
25.2832236,13.84851657,13.84851657
30.15610953,14.73989715,14.73989715
24.27170266,19.48909588,19.48909588
